uuid,user_age,device,computer_time,target_object_id,misses,movement_time,index_difficulty
76b9a081-6796-4a0f-baae-e315bea31f38,75,Mouse,3,14,0,1.599,2.218
76b9a081-6796-4a0f-baae-e315bea31f38,75,Mouse,3,8,0,0.833,1.301
76b9a081-6796-4a0f-baae-e315bea31f38,75,Mouse,3,16,0,1.566,3.884
76b9a081-6796-4a0f-baae-e315bea31f38,75,Mouse,3,6,0,1.566,3.794
76b9a081-6796-4a0f-baae-e315bea31f38,75,Mouse,3,1,1,1.617,1.581
76b9a081-6796-4a0f-baae-e315bea31f38,75,Mouse,3,5,0,1.132,1.466
76b9a081-6796-4a0f-baae-e315bea31f38,75,Mouse,3,22,0,1.183,1.964
76b9a081-6796-4a0f-baae-e315bea31f38,75,Mouse,3,11,0,1.133,2.099
76b9a081-6796-4a0f-baae-e315bea31f38,75,Mouse,3,4,0,1.082,2.733
76b9a081-6796-4a0f-baae-e315bea31f38,75,Mouse,3,0,0,0.950,1.384
76b9a081-6796-4a0f-baae-e315bea31f38,75,Mouse,3,19,0,1.200,3.577
76b9a081-6796-4a0f-baae-e315bea31f38,75,Mouse,3,18,0,1.082,0.489
76b9a081-6796-4a0f-baae-e315bea31f38,75,Mouse,3,21,0,1.600,3.461
76b9a081-6796-4a0f-baae-e315bea31f38,75,Mouse,3,17,0,1.349,1.984
76b9a081-6796-4a0f-baae-e315bea31f38,75,Mouse,3,3,0,1.166,2.014
76b9a081-6796-4a0f-baae-e315bea31f38,75,Mouse,3,15,0,1.183,3.420
76b9a081-6796-4a0f-baae-e315bea31f38,75,Mouse,3,13,0,0.816,1.224
76b9a081-6796-4a0f-baae-e315bea31f38,75,Mouse,3,7,0,0.934,1.541
76b9a081-6796-4a0f-baae-e315bea31f38,75,Mouse,3,2,0,1.249,0.906
8c5144ba-5d35-4d8e-892b-f3a4fc21ec8c,76,Trackpad,1,17,1,4.724,2.197
8c5144ba-5d35-4d8e-892b-f3a4fc21ec8c,76,Trackpad,1,15,0,2.465,4.226
8c5144ba-5d35-4d8e-892b-f3a4fc21ec8c,76,Trackpad,1,3,0,1.500,1.794
8c5144ba-5d35-4d8e-892b-f3a4fc21ec8c,76,Trackpad,1,1,0,1.949,2.251
8c5144ba-5d35-4d8e-892b-f3a4fc21ec8c,76,Trackpad,1,4,0,2.083,2.764
8c5144ba-5d35-4d8e-892b-f3a4fc21ec8c,76,Trackpad,1,14,0,3.148,3.713
8c5144ba-5d35-4d8e-892b-f3a4fc21ec8c,76,Trackpad,1,8,0,1.632,1.257
8c5144ba-5d35-4d8e-892b-f3a4fc21ec8c,76,Trackpad,1,5,0,2.266,1.476
8c5144ba-5d35-4d8e-892b-f3a4fc21ec8c,76,Trackpad,1,0,0,1.832,1.304
8c5144ba-5d35-4d8e-892b-f3a4fc21ec8c,76,Trackpad,1,6,0,2.150,3.440
8c5144ba-5d35-4d8e-892b-f3a4fc21ec8c,76,Trackpad,1,12,0,1.848,1.062
8c5144ba-5d35-4d8e-892b-f3a4fc21ec8c,76,Trackpad,1,22,0,1.667,1.273
8c5144ba-5d35-4d8e-892b-f3a4fc21ec8c,76,Trackpad,1,13,0,1.898,1.172
8c5144ba-5d35-4d8e-892b-f3a4fc21ec8c,76,Trackpad,1,20,0,1.600,1.453
8c5144ba-5d35-4d8e-892b-f3a4fc21ec8c,76,Trackpad,1,10,0,1.966,2.934
8c5144ba-5d35-4d8e-892b-f3a4fc21ec8c,76,Trackpad,1,2,0,1.549,1.355
8c5144ba-5d35-4d8e-892b-f3a4fc21ec8c,76,Trackpad,1,16,0,2.849,3.588
8c5144ba-5d35-4d8e-892b-f3a4fc21ec8c,76,Trackpad,1,18,0,1.566,0.519
8c5144ba-5d35-4d8e-892b-f3a4fc21ec8c,76,Trackpad,1,9,0,2.565,0.738
8c5144ba-5d35-4d8e-892b-f3a4fc21ec8c,76,Trackpad,1,21,0,2.849,3.389
8c5144ba-5d35-4d8e-892b-f3a4fc21ec8c,76,Trackpad,1,11,0,2.365,1.802
8c5144ba-5d35-4d8e-892b-f3a4fc21ec8c,76,Trackpad,1,19,0,3.633,2.083
8c5144ba-5d35-4d8e-892b-f3a4fc21ec8c,76,Trackpad,1,7,0,2.881,2.264
9ccf3d9b-909d-4dd4-857c-197fbb349584,23,Mouse,8,14,0,1.452,3.721
9ccf3d9b-909d-4dd4-857c-197fbb349584,23,Mouse,8,20,0,0.442,1.803
9ccf3d9b-909d-4dd4-857c-197fbb349584,23,Mouse,8,16,0,0.592,3.137
9ccf3d9b-909d-4dd4-857c-197fbb349584,23,Mouse,8,17,1,0.643,0.361
9ccf3d9b-909d-4dd4-857c-197fbb349584,23,Mouse,8,19,0,0.450,2.735
9ccf3d9b-909d-4dd4-857c-197fbb349584,23,Mouse,8,4,0,0.467,3.001
9ccf3d9b-909d-4dd4-857c-197fbb349584,23,Mouse,8,2,0,0.438,1.421
9ccf3d9b-909d-4dd4-857c-197fbb349584,23,Mouse,8,8,0,0.380,1.796
9ccf3d9b-909d-4dd4-857c-197fbb349584,23,Mouse,8,15,1,0.575,2.672
9ccf3d9b-909d-4dd4-857c-197fbb349584,23,Mouse,8,5,0,0.413,1.504
9ccf3d9b-909d-4dd4-857c-197fbb349584,23,Mouse,8,3,0,0.367,1.346
9ccf3d9b-909d-4dd4-857c-197fbb349584,23,Mouse,8,11,0,0.463,2.669
9ccf3d9b-909d-4dd4-857c-197fbb349584,23,Mouse,8,0,0,0.413,2.002
9ccf3d9b-909d-4dd4-857c-197fbb349584,23,Mouse,8,21,1,0.768,3.765
9ccf3d9b-909d-4dd4-857c-197fbb349584,23,Mouse,8,18,0,0.354,1.315
9ccf3d9b-909d-4dd4-857c-197fbb349584,23,Mouse,8,7,0,0.363,2.449
9ccf3d9b-909d-4dd4-857c-197fbb349584,23,Mouse,8,10,1,0.813,3.368
9ccf3d9b-909d-4dd4-857c-197fbb349584,23,Mouse,8,1,1,0.526,1.783
9ccf3d9b-909d-4dd4-857c-197fbb349584,23,Mouse,8,22,1,0.580,2.181
9ccf3d9b-909d-4dd4-857c-197fbb349584,23,Mouse,8,6,1,0.538,2.908
9ccf3d9b-909d-4dd4-857c-197fbb349584,23,Mouse,8,13,1,0.508,1.405
9ccf3d9b-909d-4dd4-857c-197fbb349584,23,Mouse,8,12,0,0.434,1.555
9ccf3d9b-909d-4dd4-857c-197fbb349584,23,Mouse,8,9,0,0.526,1.503
8218f964-9ddc-4369-885f-3851eddecee7,61,Mouse,1,13,0,7.676,2.659
8218f964-9ddc-4369-885f-3851eddecee7,61,Mouse,1,9,0,2.181,1.830
8218f964-9ddc-4369-885f-3851eddecee7,61,Mouse,1,1,0,1.299,1.944
8218f964-9ddc-4369-885f-3851eddecee7,61,Mouse,1,11,0,1.432,2.719
8218f964-9ddc-4369-885f-3851eddecee7,61,Mouse,1,14,0,1.599,2.941
8218f964-9ddc-4369-885f-3851eddecee7,61,Mouse,1,10,0,1.515,3.664
8218f964-9ddc-4369-885f-3851eddecee7,61,Mouse,1,17,0,1.282,1.466
8218f964-9ddc-4369-885f-3851eddecee7,61,Mouse,1,21,0,1.515,3.915
8218f964-9ddc-4369-885f-3851eddecee7,61,Mouse,1,8,0,1.266,2.185
8218f964-9ddc-4369-885f-3851eddecee7,61,Mouse,1,22,0,1.315,1.980
8218f964-9ddc-4369-885f-3851eddecee7,61,Mouse,1,7,0,1.183,1.974
8218f964-9ddc-4369-885f-3851eddecee7,61,Mouse,1,20,0,1.082,1.973
8218f964-9ddc-4369-885f-3851eddecee7,61,Mouse,1,5,0,1.216,1.879
8218f964-9ddc-4369-885f-3851eddecee7,61,Mouse,1,18,0,1.115,1.201
8218f964-9ddc-4369-885f-3851eddecee7,61,Mouse,1,16,0,1.615,2.238
8218f964-9ddc-4369-885f-3851eddecee7,61,Mouse,1,4,0,1.299,3.019
8218f964-9ddc-4369-885f-3851eddecee7,61,Mouse,1,0,0,1.116,1.348
8218f964-9ddc-4369-885f-3851eddecee7,61,Mouse,1,15,1,2.614,4.005
8218f964-9ddc-4369-885f-3851eddecee7,61,Mouse,1,2,0,1.316,1.474
8218f964-9ddc-4369-885f-3851eddecee7,61,Mouse,1,19,0,1.398,3.654
8218f964-9ddc-4369-885f-3851eddecee7,61,Mouse,1,3,0,1.699,1.756
8218f964-9ddc-4369-885f-3851eddecee7,61,Mouse,1,6,0,1.049,2.769
8218f964-9ddc-4369-885f-3851eddecee7,61,Mouse,1,12,0,1.299,1.089
f03cac9f-8548-43aa-a2b9-de0d4e3135f6,54,Mouse,10,10,2,3.558,3.954
f03cac9f-8548-43aa-a2b9-de0d4e3135f6,54,Mouse,10,19,0,0.969,2.373
f03cac9f-8548-43aa-a2b9-de0d4e3135f6,54,Mouse,10,5,2,4.961,2.083
f03cac9f-8548-43aa-a2b9-de0d4e3135f6,54,Mouse,10,16,0,2.105,3.154
f03cac9f-8548-43aa-a2b9-de0d4e3135f6,54,Mouse,10,13,0,1.353,2.931
f03cac9f-8548-43aa-a2b9-de0d4e3135f6,54,Mouse,10,14,0,1.186,1.393
f03cac9f-8548-43aa-a2b9-de0d4e3135f6,54,Mouse,10,15,1,3.375,1.161
f03cac9f-8548-43aa-a2b9-de0d4e3135f6,54,Mouse,10,9,0,3.658,2.129
f03cac9f-8548-43aa-a2b9-de0d4e3135f6,54,Mouse,10,22,2,2.672,1.996
f03cac9f-8548-43aa-a2b9-de0d4e3135f6,54,Mouse,10,20,2,2.390,1.738
f03cac9f-8548-43aa-a2b9-de0d4e3135f6,54,Mouse,10,2,1,1.954,2.151
f03cac9f-8548-43aa-a2b9-de0d4e3135f6,54,Mouse,10,18,1,3.892,1.608
f03cac9f-8548-43aa-a2b9-de0d4e3135f6,54,Mouse,10,11,1,2.322,1.542
f03cac9f-8548-43aa-a2b9-de0d4e3135f6,54,Mouse,10,12,0,1.186,1.809
f03cac9f-8548-43aa-a2b9-de0d4e3135f6,54,Mouse,10,7,0,1.453,1.535
f03cac9f-8548-43aa-a2b9-de0d4e3135f6,54,Mouse,10,21,2,35.063,2.996
f03cac9f-8548-43aa-a2b9-de0d4e3135f6,54,Mouse,10,3,0,1.588,1.848
f03cac9f-8548-43aa-a2b9-de0d4e3135f6,54,Mouse,10,1,1,3.942,2.427
f03cac9f-8548-43aa-a2b9-de0d4e3135f6,54,Mouse,10,4,1,3.441,2.968
f03cac9f-8548-43aa-a2b9-de0d4e3135f6,54,Mouse,10,8,0,1.420,2.837
f03cac9f-8548-43aa-a2b9-de0d4e3135f6,54,Mouse,10,17,1,4.995,2.433
f03cac9f-8548-43aa-a2b9-de0d4e3135f6,54,Mouse,10,6,1,2.789,3.813
f03cac9f-8548-43aa-a2b9-de0d4e3135f6,54,Mouse,10,0,3,5.981,2.055
4f1141fb-49fd-4309-a465-1de91a34c2c3,54,Mouse,10,15,0,1.670,3.845
4f1141fb-49fd-4309-a465-1de91a34c2c3,54,Mouse,10,9,0,3.766,2.103
4f1141fb-49fd-4309-a465-1de91a34c2c3,54,Mouse,10,19,0,0.969,2.057
4f1141fb-49fd-4309-a465-1de91a34c2c3,54,Mouse,10,1,0,3.809,2.295
4f1141fb-49fd-4309-a465-1de91a34c2c3,54,Mouse,10,2,0,3.006,0.708
4f1141fb-49fd-4309-a465-1de91a34c2c3,54,Mouse,10,21,0,0.919,3.594
4f1141fb-49fd-4309-a465-1de91a34c2c3,54,Mouse,10,5,0,0.902,1.623
4f1141fb-49fd-4309-a465-1de91a34c2c3,54,Mouse,10,8,0,0.852,2.184
4f1141fb-49fd-4309-a465-1de91a34c2c3,54,Mouse,10,3,0,0.635,1.100
4f1141fb-49fd-4309-a465-1de91a34c2c3,54,Mouse,10,18,0,0.835,1.843
4f1141fb-49fd-4309-a465-1de91a34c2c3,54,Mouse,10,20,0,0.801,1.836
4f1141fb-49fd-4309-a465-1de91a34c2c3,54,Mouse,10,10,0,0.770,2.860
4f1141fb-49fd-4309-a465-1de91a34c2c3,54,Mouse,10,17,0,0.701,1.441
4f1141fb-49fd-4309-a465-1de91a34c2c3,54,Mouse,10,6,0,0.952,3.724
4f1141fb-49fd-4309-a465-1de91a34c2c3,54,Mouse,10,12,0,0.668,1.053
4f1141fb-49fd-4309-a465-1de91a34c2c3,54,Mouse,10,0,0,0.735,2.141
4f1141fb-49fd-4309-a465-1de91a34c2c3,54,Mouse,10,4,0,0.719,2.417
4f1141fb-49fd-4309-a465-1de91a34c2c3,54,Mouse,10,22,0,0.768,2.259
4f1141fb-49fd-4309-a465-1de91a34c2c3,54,Mouse,10,11,0,0.785,2.168
4f1141fb-49fd-4309-a465-1de91a34c2c3,54,Mouse,10,16,1,1.253,2.901
4f1141fb-49fd-4309-a465-1de91a34c2c3,54,Mouse,10,14,0,0.902,3.639
4f1141fb-49fd-4309-a465-1de91a34c2c3,54,Mouse,10,13,0,0.702,0.917
4f1141fb-49fd-4309-a465-1de91a34c2c3,54,Mouse,10,7,0,0.601,1.386
1ed3368e-ee51-4eec-a627-feba6f4a91c8,57,Mouse,11,10,0,3.366,3.943
1ed3368e-ee51-4eec-a627-feba6f4a91c8,57,Mouse,11,12,0,0.983,2.266
1ed3368e-ee51-4eec-a627-feba6f4a91c8,57,Mouse,11,0,0,0.884,2.089
1ed3368e-ee51-4eec-a627-feba6f4a91c8,57,Mouse,11,20,0,0.750,2.418
1ed3368e-ee51-4eec-a627-feba6f4a91c8,57,Mouse,11,15,0,0.816,3.278
1ed3368e-ee51-4eec-a627-feba6f4a91c8,57,Mouse,11,6,0,0.967,2.499
1ed3368e-ee51-4eec-a627-feba6f4a91c8,57,Mouse,11,7,0,0.633,0.896
1ed3368e-ee51-4eec-a627-feba6f4a91c8,57,Mouse,11,2,0,0.584,0.999
1ed3368e-ee51-4eec-a627-feba6f4a91c8,57,Mouse,11,4,0,0.866,3.560
1ed3368e-ee51-4eec-a627-feba6f4a91c8,57,Mouse,11,17,0,0.634,1.774
1ed3368e-ee51-4eec-a627-feba6f4a91c8,57,Mouse,11,21,0,0.883,3.841
1ed3368e-ee51-4eec-a627-feba6f4a91c8,57,Mouse,11,8,0,0.650,2.205
1ed3368e-ee51-4eec-a627-feba6f4a91c8,57,Mouse,11,22,0,0.633,2.078
1ed3368e-ee51-4eec-a627-feba6f4a91c8,57,Mouse,11,19,0,0.901,3.675
1ed3368e-ee51-4eec-a627-feba6f4a91c8,57,Mouse,11,1,0,0.783,2.315
1ed3368e-ee51-4eec-a627-feba6f4a91c8,57,Mouse,11,16,0,0.983,3.391
1ed3368e-ee51-4eec-a627-feba6f4a91c8,57,Mouse,11,3,0,0.684,1.993
1ed3368e-ee51-4eec-a627-feba6f4a91c8,57,Mouse,11,13,0,0.700,2.352
1ed3368e-ee51-4eec-a627-feba6f4a91c8,57,Mouse,11,5,0,0.799,1.299
1ed3368e-ee51-4eec-a627-feba6f4a91c8,57,Mouse,11,18,0,0.650,1.173
1ed3368e-ee51-4eec-a627-feba6f4a91c8,57,Mouse,11,11,0,0.717,1.427
1ed3368e-ee51-4eec-a627-feba6f4a91c8,57,Mouse,11,14,0,0.767,2.884
1ed3368e-ee51-4eec-a627-feba6f4a91c8,57,Mouse,11,9,0,0.783,2.033
92efdba7-f571-43f5-949a-45f4b7ff1ca2,40,Mouse,8,11,0,1.583,2.804
92efdba7-f571-43f5-949a-45f4b7ff1ca2,40,Mouse,8,9,2,0.883,0.881
92efdba7-f571-43f5-949a-45f4b7ff1ca2,40,Mouse,8,17,0,0.600,1.242
92efdba7-f571-43f5-949a-45f4b7ff1ca2,40,Mouse,8,5,0,0.650,1.757
92efdba7-f571-43f5-949a-45f4b7ff1ca2,40,Mouse,8,4,0,0.800,2.709
92efdba7-f571-43f5-949a-45f4b7ff1ca2,40,Mouse,8,20,0,0.567,2.212
92efdba7-f571-43f5-949a-45f4b7ff1ca2,40,Mouse,8,7,0,0.667,2.143
92efdba7-f571-43f5-949a-45f4b7ff1ca2,40,Mouse,8,8,0,0.550,1.110
92efdba7-f571-43f5-949a-45f4b7ff1ca2,40,Mouse,8,2,0,0.550,1.002
92efdba7-f571-43f5-949a-45f4b7ff1ca2,40,Mouse,8,12,0,0.700,1.792
92efdba7-f571-43f5-949a-45f4b7ff1ca2,40,Mouse,8,22,0,0.667,1.343
92efdba7-f571-43f5-949a-45f4b7ff1ca2,40,Mouse,8,19,0,0.716,3.625
92efdba7-f571-43f5-949a-45f4b7ff1ca2,40,Mouse,8,13,0,0.666,2.243
92efdba7-f571-43f5-949a-45f4b7ff1ca2,40,Mouse,8,18,0,0.584,1.401
92efdba7-f571-43f5-949a-45f4b7ff1ca2,40,Mouse,8,6,0,0.716,3.363
92efdba7-f571-43f5-949a-45f4b7ff1ca2,40,Mouse,8,21,0,0.651,3.111
92efdba7-f571-43f5-949a-45f4b7ff1ca2,40,Mouse,8,0,0,0.600,2.462
92efdba7-f571-43f5-949a-45f4b7ff1ca2,40,Mouse,8,14,0,1.066,3.416
92efdba7-f571-43f5-949a-45f4b7ff1ca2,40,Mouse,8,1,0,0.651,2.070
92efdba7-f571-43f5-949a-45f4b7ff1ca2,40,Mouse,8,16,0,1.049,3.434
92efdba7-f571-43f5-949a-45f4b7ff1ca2,40,Mouse,8,3,0,0.650,1.959
92efdba7-f571-43f5-949a-45f4b7ff1ca2,40,Mouse,8,15,0,0.717,3.368
92efdba7-f571-43f5-949a-45f4b7ff1ca2,40,Mouse,8,10,0,0.833,3.811
61ef5fd0-1dd0-4f0f-b023-5bd52d66557e,27,Mouse,10,5,0,2.917,2.982
61ef5fd0-1dd0-4f0f-b023-5bd52d66557e,27,Mouse,10,12,2,1.217,1.611
61ef5fd0-1dd0-4f0f-b023-5bd52d66557e,27,Mouse,10,17,0,0.683,1.854
61ef5fd0-1dd0-4f0f-b023-5bd52d66557e,27,Mouse,10,3,0,0.683,1.997
61ef5fd0-1dd0-4f0f-b023-5bd52d66557e,27,Mouse,10,21,0,0.867,3.736
61ef5fd0-1dd0-4f0f-b023-5bd52d66557e,27,Mouse,10,8,0,0.883,2.132
61ef5fd0-1dd0-4f0f-b023-5bd52d66557e,27,Mouse,10,1,0,1.117,2.195
61ef5fd0-1dd0-4f0f-b023-5bd52d66557e,27,Mouse,10,19,0,1.200,3.708
61ef5fd0-1dd0-4f0f-b023-5bd52d66557e,27,Mouse,10,22,0,0.767,1.740
61ef5fd0-1dd0-4f0f-b023-5bd52d66557e,27,Mouse,10,2,0,0.833,2.100
61ef5fd0-1dd0-4f0f-b023-5bd52d66557e,27,Mouse,10,15,0,0.933,3.288
61ef5fd0-1dd0-4f0f-b023-5bd52d66557e,27,Mouse,10,16,0,0.900,3.954
61ef5fd0-1dd0-4f0f-b023-5bd52d66557e,27,Mouse,10,13,0,0.884,2.965
61ef5fd0-1dd0-4f0f-b023-5bd52d66557e,27,Mouse,10,14,0,0.850,1.240
61ef5fd0-1dd0-4f0f-b023-5bd52d66557e,27,Mouse,10,4,0,0.933,3.703
61ef5fd0-1dd0-4f0f-b023-5bd52d66557e,27,Mouse,10,11,0,1.000,1.856
61ef5fd0-1dd0-4f0f-b023-5bd52d66557e,27,Mouse,10,18,0,1.017,0.760
61ef5fd0-1dd0-4f0f-b023-5bd52d66557e,27,Mouse,10,7,0,0.700,2.347
61ef5fd0-1dd0-4f0f-b023-5bd52d66557e,27,Mouse,10,0,1,1.083,2.303
61ef5fd0-1dd0-4f0f-b023-5bd52d66557e,27,Mouse,10,10,0,1.183,3.170
61ef5fd0-1dd0-4f0f-b023-5bd52d66557e,27,Mouse,10,20,0,0.667,1.631
61ef5fd0-1dd0-4f0f-b023-5bd52d66557e,27,Mouse,10,9,0,0.767,1.319
61ef5fd0-1dd0-4f0f-b023-5bd52d66557e,27,Mouse,10,6,0,1.083,3.525
9282e556-a1cb-4a86-9996-a85159479b96,25,Mouse,16,1,0,1.581,3.137
9282e556-a1cb-4a86-9996-a85159479b96,25,Mouse,16,9,0,1.151,1.485
9282e556-a1cb-4a86-9996-a85159479b96,25,Mouse,16,6,1,1.648,3.351
9282e556-a1cb-4a86-9996-a85159479b96,25,Mouse,16,4,0,1.167,3.447
9282e556-a1cb-4a86-9996-a85159479b96,25,Mouse,16,21,0,0.966,3.631
9282e556-a1cb-4a86-9996-a85159479b96,25,Mouse,16,22,0,0.800,0.928
9282e556-a1cb-4a86-9996-a85159479b96,25,Mouse,16,11,0,0.800,2.147
9282e556-a1cb-4a86-9996-a85159479b96,25,Mouse,16,13,0,0.750,2.173
9282e556-a1cb-4a86-9996-a85159479b96,25,Mouse,16,10,0,1.166,3.258
9282e556-a1cb-4a86-9996-a85159479b96,25,Mouse,16,5,0,0.716,1.055
9282e556-a1cb-4a86-9996-a85159479b96,25,Mouse,16,18,0,0.850,1.251
9282e556-a1cb-4a86-9996-a85159479b96,25,Mouse,16,20,0,0.801,1.615
9282e556-a1cb-4a86-9996-a85159479b96,25,Mouse,16,17,0,0.898,1.668
9282e556-a1cb-4a86-9996-a85159479b96,25,Mouse,16,15,1,1.583,4.154
9282e556-a1cb-4a86-9996-a85159479b96,25,Mouse,16,8,0,0.867,1.553
9282e556-a1cb-4a86-9996-a85159479b96,25,Mouse,16,12,0,1.066,2.063
9282e556-a1cb-4a86-9996-a85159479b96,25,Mouse,16,16,0,1.000,3.335
9282e556-a1cb-4a86-9996-a85159479b96,25,Mouse,16,2,0,0.999,1.893
9282e556-a1cb-4a86-9996-a85159479b96,25,Mouse,16,19,0,1.000,3.603
9282e556-a1cb-4a86-9996-a85159479b96,25,Mouse,16,14,0,1.433,3.045
9282e556-a1cb-4a86-9996-a85159479b96,25,Mouse,16,7,0,0.866,1.035
9282e556-a1cb-4a86-9996-a85159479b96,25,Mouse,16,3,0,0.617,0.992
9282e556-a1cb-4a86-9996-a85159479b96,25,Mouse,16,0,0,1.099,2.599
